title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email
Rep,Diane,,Black,,,R,TN,6,1,F,202-225-4231,202-225-6887,http://black.house.gov,,1131 Longworth House Office Building,B001273,25292,H0TN06257,412478,N00031539,RepDianeBlack,http://www.opencongress.org/wiki/Diane_Black,http://youtube.com/RepDianeBlack,DianeBlackTN06,,,1951-01-16,Rep.Black@opencongress.org
Rep,Mo,,Brooks,,,R,AL,5,1,M,202-225-4801,202-225-4392,https://brooks.house.gov,,2400 Rayburn House Office Building,B001274,121610,H0AL05163,412395,N00030910,RepMoBrooks,http://www.opencongress.org/wiki/Mo_Brooks,http://youtube.com/RepMoBrooks,RepMoBrooks,,,1954-04-29,Rep.Brooks@opencongress.org
Rep,Larry,,Bucshon,,,R,IN,8,1,M,202-225-4636,202-225-3284,https://bucshon.house.gov,,1005 Longworth House Office Building,B001275,120335,H0IN08114,412427,N00031227,RepLarryBucshon,http://www.opencongress.org/wiki/Larry_Bucshon,http://youtube.com/RepLarryBucshon,RepLarryBucshon,,,1962-05-31,Rep.Bucshon@opencongress.org
Rep,Ann Marie,,Buerkle,,,R,NY,25,0,F,202-225-3701,202-225-4042,http://buerkle.house.gov/,,1630 Longworth House Office Building,B001276,127047,H0NY25078,412456,N00031640,,http://www.opencongress.org/wiki/Ann_Marie_Buerkle,,,,,1951-05-08,
Sen,Richard,,Blumenthal,,,D,CT,Senior Seat,1,M,202-224-2823,202-224-9673,https://www.blumenthal.senate.gov,https://www.blumenthal.senate.gov/contact/,706 Hart Senate Office Building,B001277,1568,S0CT00177,412490,N00031685,SenBlumenthal,http://www.opencongress.org/wiki/Richard_Blumenthal,http://youtube.com/SenatorBlumenthal,SenBlumenthal,,III,1946-02-13,Sen.Blumenthal@opencongress.org
Rep,Suzanne,,Bonamici,,,D,OR,1,1,F,202-225-0855,202-225-9497,http://bonamici.house.gov,,439 Cannon House Office Building,B001278,59641,H2OR01133,412501,N00033474,RepBonamici,http://www.opencongress.org/wiki/Suzanne_Bonamici,http://youtube.com/RepSuzanneBonamici,congresswomanbonamici,,,1954-10-14,Rep.Bonamici@opencongress.org
Rep,Ron,,Barber,,,D,AZ,2,0,M,202-225-2542,202-225-0378,http://barber.house.gov,https://barber.house.gov/contact/email-me,1029 Longworth House Office Building,B001279,137292,H2AZ08094,412502,N00033981,,http://www.opencongress.org/wiki/Ron_Barber,,,,,1945-08-25,
Rep,Joyce,,Beatty,,,D,OH,3,1,F,202-225-4324,202-225-1984,http://beatty.house.gov,,133 Cannon House Office Building,B001281,2427,H2OH03125,412565,N00033904,RepBeatty,,,RepJoyceBeatty,,,1950-03-12,Rep.Beatty@opencongress.org
Rep,Garland,,Barr,,Andy,R,KY,6,1,M,202-225-4706,,https://barr.house.gov,,1427 Longworth House Office Building,B001282,117290,H0KY06104,412541,N00031233,RepAndyBarr,,http://youtube.com/RepAndyBarr,RepAndyBarr,,,1973-07-24,Rep.Barr@opencongress.org
Rep,Jim,,Bridenstine,,,R,OK,1,1,M,202-225-2211,918-935-2716,http://bridenstine.house.gov,,216 Cannon House Office Building,B001283,135894,H2OK01143,412567,N00033532,RepJBridenstine,,http://youtube.com/RepJimBridenstine,CongressmanJimBridenstine,,,1975-06-15,Rep.Bridenstine@opencongress.org
Rep,Susan,W.,Brooks,,,R,IN,5,1,F,202-225-2276,202-225-0016,http://susanwbrooks.house.gov,,1030 Longworth House Office Building,B001284,135988,H2IN05082,412539,N00033495,SusanWBrooks,,http://youtube.com/SusanWBrooks,congresswomansusanwbrooks,,,1960-08-25,Rep.Susanwbrooks@opencongress.org
Rep,Julia,,Brownley,,,D,CA,26,1,F,202-225-5811,202-225-1100,http://juliabrownley.house.gov,,1019 Longworth House Office Building,B001285,59904,H2CA00120,412516,N00034254,JuliaBrownley26,,http://youtube.com/RepJuliaBrownley,RepJuliaBrownley,,,1952-08-28,Rep.Juliabrownley@opencongress.org
Rep,Cheri,,Bustos,,,D,IL,17,1,F,202-225-5905,309-786-3720,https://bustos.house.gov,,1009 Longworth House Office Building,B001286,134964,H2IL17071,412537,N00033390,RepCheri,,http://youtube.com/RepCheri,RepCheri,,,1961-10-17,Rep.Bustos@opencongress.org
Rep,Ami,,Bera,,,D,CA,7,1,M,202-225-5716,202-226-1298,http://bera.house.gov,,1431 Longworth House Office Building,B001287,120030,H0CA03078,412512,N00030717,RepBera,,http://youtube.com/repamibera,RepAmiBera,,,1965-03-02,Rep.Bera@opencongress.org
Sen,Cory,Anthony,Booker,,,D,NJ,Junior Seat,1,M,202-224-3224,202-224-8378,https://www.booker.senate.gov,https://www.booker.senate.gov/?p=contact,359 Dirksen Senate Office Building,B001288,76151,S4NJ00185,412598,N00035267,senbookeroffice,,http://youtube.com/SenCoryBooker,,,II,1969-04-27,Sen.Booker@opencongress.org
Rep,Bradley,,Byrne,,,R,AL,1,1,M,202-225-4931,202-225-0562,https://byrne.house.gov,,119 Cannon House Office Building,B001289,27584,H4AL01123,412601,N00035380,RepByrne,,,RepByrne,,,1955-02-16,Rep.Byrne@opencongress.org
Rep,David,Alan,Brat,,Dave,R,VA,7,1,M,202-225-2815,,http://brat.house.gov,,1628 Longworth House Office Building,B001290,152270,H4VA07143,412605,N00036013,RepDaveBrat,,,RepDaveBrat,,,1964-07-27,Rep.Brat@opencongress.org
Rep,Brian,,Babin,,,R,TX,36,1,M,202-225-1555,202-226-0396,http://babin.house.gov,,316 Cannon House Office Building,B001291,360,H6TX02079,412655,N00005736,RepBrianBabin,,,RepBrianBabin,,,1948-03-23,Rep.Babin@opencongress.org
Rep,Donald,,Beyer,,,D,VA,8,1,M,202-225-4376,202-225-0017,http://beyer.house.gov,,1119 Longworth House Office Building,B001292,1707,H4VA08224,412657,N00036018,repdonbeyer,,,repdonbeyer,,,1950-06-20,Rep.Beyer@opencongress.org
Rep,Mike,,Bishop,,,R,MI,8,1,M,202-225-4872,202-225-5820,https://mikebishop.house.gov,,428 Cannon House Office Building,B001293,20157,H4MI08135,412635,N00036449,RepMikeBishop,,,RepMikeBishop,,,1967-03-18,Rep.Mikebishop@opencongress.org
Rep,Rod,,Blum,,,R,IA,1,1,M,202-225-2911,,https://blum.house.gov,,1108 Longworth House Office Building,B001294,,H2IA01055,412627,N00033744,RepRodBlum,,,congressmanrodblum,,,1955-04-26,Rep.Blum@opencongress.org
Rep,Mike,,Bost,,,R,IL,12,1,M,202-225-5661,202-225-0285,https://bost.house.gov,,1440 Longworth House Office Building,B001295,,H4IL12060,412629,N00035420,RepBost,,,RepBost,,,1960-12-30,Rep.Bost@opencongress.org
Rep,Brendan,,Boyle,,,D,PA,13,1,M,202-225-6111,202-226-0611,https://boyle.house.gov,,1133 Longworth House Office Building,B001296,47357,H4PA13199,412652,N00035307,CongBoyle,,,CongressmanBoyle,,,1977-02-06,Rep.Boyle@opencongress.org
Rep,Ken,,Buck,,,R,CO,4,1,M,202-225-4676,202-225-5870,https://buck.house.gov,,1130 Longworth House Office Building,B001297,125319,S0CO00237,412619,N00030829,RepKenBuck,,,repkenbuck,,,1959-02-16,Rep.Buck@opencongress.org
Rep,Don,,Bacon,,,R,NE,2,1,M,202-225-4155,,https://bacon.house.gov,,1516 Longworth House Office Building,B001298,166299,H6NE02125,412713,N00037049,repdonbacon,,,RepDonBacon,,,1963-08-16,Rep.Bacon@opencongress.org
Rep,Jim,,Banks,,,R,IN,3,1,M,202-225-4436,,https://banks.house.gov,,509 Cannon House Office Building,B001299,116801,H6IN03229,412702,N00037185,RepJimBanks,,,RepJimBanks,,,1979-07-16,Rep.Banks@opencongress.org
Rep,Nanette,,Barragán,,,D,CA,44,1,F,202-225-8220,,https://barragan.house.gov,,1320 Longworth House Office Building,B001300,166270,H6CA44103,412687,N00037019,RepBarragan,,,CongresswomanBarragan,,,1976-09-15,Rep.Barragan@opencongress.org
Rep,Jack,,Bergman,,,R,MI,1,1,M,202-225-4735,,https://bergman.house.gov,,414 Cannon House Office Building,B001301,170172,H6MI01226,412709,N00039533,RepJackBergman,,http://youtube.com/RepJackBergman,RepJackBergman,,,1947-02-02,Rep.Bergman@opencongress.org
Rep,Andy,,Biggs,,,R,AZ,5,1,M,202-225-2635,,https://biggs.house.gov,,1626 Longworth House Office Building,B001302,28088,H6AZ05083,412683,N00039293,RepAndyBiggsAZ,,,RepAndyBiggs,,,1958-11-07,Rep.Biggs@opencongress.org
Rep,Lisa,,Blunt Rochester,,,D,DE,0,1,F,202-225-4165,,https://bluntrochester.house.gov,,1123 Longworth House Office Building,B001303,173249,H6DE00206,412689,N00038414,RepBRochester,,,Rep.BluntRochester,,,1962-02-10,Rep.Bluntrochester@opencongress.org
Rep,Anthony,,Brown,,,D,MD,4,1,M,202-225-8699,,https://anthonybrown.house.gov,,1505 Longworth House Office Building,B001304,19344,H6MD04209,412707,N00036999,RepAnthonyBrown,,http://youtube.com/RepAnthonyBrown,,,,1961-11-21,Rep.Anthonybrown@opencongress.org
Rep,Ted,,Budd,,,R,NC,13,1,M,202-225-4531,,https://budd.house.gov,,118 Cannon House Office Building,B001305,171489,H6NC13129,412712,N00039551,RepTedBudd,,,RepTedBudd,,,1971-10-21,Rep.Budd@opencongress.org
Rep,Ken,S.,Calvert,,,R,CA,42,1,M,202-225-1986,202-225-2004,http://calvert.house.gov,,2205 Rayburn House Office Building,C000059,26777,H2CA37023,400057,N00007099,KenCalvert,http://www.opencongress.org/wiki/Ken_Calvert,http://youtube.com/RepKenCalvert,70063393423,,,1953-06-08,Rep.Calvert@opencongress.org
Rep,Dave,Lee,Camp,,,R,MI,4,0,M,202-225-3561,202-225-9679,http://camp.house.gov,http://camp.house.gov/contact/,341 Cannon House Office Building,C000071,26911,H0MI10071,400058,N00008086,,http://www.opencongress.org/wiki/David_Lee_Camp,,,,,1953-07-09,
Rep,Christopher,B.,Cannon,,Chris,R,UT,3,0,M,,,http://chriscannon.house.gov,,,C000116,393,H6UT03042,400059,N00006349,,http://www.opencongress.org/wiki/Chris_Cannon,,,,,1950-10-20,
Sen,Maria,,Cantwell,,,D,WA,Junior Seat,1,F,202-224-3441,202-228-0514,https://www.cantwell.senate.gov,http://www.cantwell.senate.gov/public/index.cfm/email-maria,511 Hart Senate Office Building,C000127,27122,S8WA00194,300018,N00007836,SenatorCantwell,http://www.opencongress.org/wiki/Maria_Cantwell,http://youtube.com/SenatorCantwell,senatorcantwell,,I,1958-10-13,Sen.Cantwell@opencongress.org
Sen,Benjamin,L.,Cardin,,,D,MD,Senior Seat,1,M,202-224-4524,202-224-1651,https://www.cardin.senate.gov,http://www.cardin.senate.gov/contact/,509 Hart Senate Office Building,C000141,26888,H6MD03177,400064,N00001955,SenatorCardin,http://www.opencongress.org/wiki/Benjamin_Cardin,http://youtube.com/senatorcardin,senatorbencardin,,I,1943-10-05,Sen.Cardin@opencongress.org
Sen,Thomas,Richard,Carper,,,D,DE,Senior Seat,1,M,202-224-2441,202-228-2190,https://www.carper.senate.gov/public,http://www.carper.senate.gov/public/index.cfm/email-senator-carper,513 Hart Senate Office Building,C000174,22421,S8DE00079,300019,N00012508,SenatorCarper,http://www.opencongress.org/wiki/Thomas_Carper,http://youtube.com/senatorcarper,tomcarper,,I,1947-01-23,Sen.Carper@opencongress.org
Rep,Julia,M.,Carson,,,D,IN,7,0,F,,,http://juliacarson.house.gov,,,C000191,359,H6IN10141,400067,N00003758,,http://www.opencongress.org/wiki/Julia_Carson,,,,,1938-07-08,
Rep,Michael,N.,Castle,,,R,DE,0,0,M,,,http://www.house.gov/castle,,,C000243,26792,H2DE00072,400070,N00009775,,http://www.opencongress.org/wiki/Michael_Castle,,,,,1939-07-02,
Rep,Steve,J.,Chabot,,,R,OH,1,1,M,202-225-2216,202-225-3012,http://chabot.house.gov,,2371 Rayburn House Office Building,C000266,21790,H8OH01043,400071,N00003689,RepSteveChabot,http://www.opencongress.org/wiki/Steven_Chabot,http://youtube.com/congressmanchabot,RepSteveChabot,,,1953-01-22,Rep.Chabot@opencongress.org
Sen,Saxby,,Chambliss,,,R,GA,Senior Seat,0,M,202-224-3521,202-224-0103,http://www.chambliss.senate.gov,http://www.chambliss.senate.gov/public/index.cfm?p=Email,416 Russell Senate Office Building,C000286,22029,S2GA00118,300021,N00002685,,http://www.opencongress.org/wiki/C._Saxby_Chambliss,,,,II,1943-11-10,
Del,Donna,M.,Christensen,,,D,VI,0,0,F,202-225-1790,202-225-5517,http://donnachristensen.house.gov,https://donnachristensen.house.gov/contact-me/email-me,1510 Longworth House Office Building,C000380,1032,H4VI00054,400073,N00000133,,http://www.opencongress.org/wiki/Donna_Christensen,,,,,1945-09-19,
Rep,James,E.,Clyburn,,Jim,D,SC,6,1,M,202-225-3315,202-225-2313,http://clyburn.house.gov,,242 Cannon House Office Building,C000537,27066,H2SC02042,400075,N00002408,Clyburn,http://www.opencongress.org/wiki/James_Clyburn,http://youtube.com/repjamesclyburn,jameseclyburn,,,1940-07-21,Rep.Clyburn@opencongress.org
Sen,Daniel,Ray,Coats,,,R,IN,Senior Seat,0,M,202-224-5623,202-228-1820,http://www.coats.senate.gov,http://www.coats.senate.gov/contact/,493 Russell Senate Office Building,C000542,53291,S0IN00053,402675,N00003845,,http://www.opencongress.org/wiki/Daniel_Coats,,,,III,1943-05-16,
Rep,Howard,,Coble,,,R,NC,6,0,M,202-225-3065,202-225-8611,http://coble.house.gov,http://coble.house.gov/contact/zipcheck.htm,2188 Rayburn House Office Building,C000556,27001,H4NC06011,400076,N00002247,,http://www.opencongress.org/wiki/John_Coble,,,,,1931-03-18,
Sen,Thomas,A.,Coburn,,,R,OK,Junior Seat,0,M,202-224-5754,202-224-6008,http://www.coburn.senate.gov,http://www.coburn.senate.gov/public/?p=ContactForm#form_904650a1-34fd-4705-aec9-87815cbf9cb4,172 Russell Senate Office Building,C000560,22085,S4OK00174,400576,N00005601,,http://www.opencongress.org/wiki/Tom_Coburn,,,,III,1948-03-14,
Sen,Thad,,Cochran,,,R,MS,Senior Seat,1,M,202-224-5054,202-224-9450,https://www.cochran.senate.gov,https://www.cochran.senate.gov/public/index.cfm/email-me,113 Dirksen Senate Office Building,C000567,53312,S8MS00055,300023,N00003328,SenThadCochran,http://www.opencongress.org/wiki/Thad_Cochran,http://youtube.com/sencochran,,,II,1937-12-07,Sen.Cochran@opencongress.org
Sen,Kent,Kent,Conrad,,,D,ND,Senior Seat,0,M,202-224-2043,202-224-7776,http://conrad.senate.gov,http://www.conrad.senate.gov/contact/webform.cfm,530 Hart Senate Office Building,C000705,53331,S6ND00058,300026,N00004613,,http://www.opencongress.org/wiki/Kent_Conrad,,,,I,1948-03-12,
Rep,John,,Conyers,Jr.,,D,MI,13,1,M,202-225-5126,202-225-0072,https://conyers.house.gov,,2426 Rayburn House Office Building,C000714,26904,H6MI01028,400080,N00004029,RepJohnConyers,http://www.opencongress.org/wiki/John_Conyers,http://youtube.com/JCMI14,CongressmanConyers,,,1929-05-16,Rep.Conyers@opencongress.org
Rep,Jim,,Cooper,,,D,TN,5,1,M,202-225-4311,202-226-1035,http://cooper.house.gov,,1536 Longworth House Office Building,C000754,48891,H2TN05131,400081,N00003132,RepJimCooper,http://www.opencongress.org/wiki/Jim_Cooper,http://youtube.com/RepJimCooper,JimCooper,,,1954-06-19,Rep.Cooper@opencongress.org
Rep,Jerry,F.,Costello,,,D,IL,12,0,M,202-225-5661,202-225-0285,http://www.house.gov/costello,http://costello.house.gov/IMA/issue_subscribe.shtml,2408 Rayburn House Office Building,C000794,26849,H8IL21021,400082,N00004956,,http://www.opencongress.org/wiki/Jerry_Costello,,,,,1949-09-25,
Sen,Larry,E.,Craig,,,R,ID,Senior Seat,0,M,,,http://craig.senate.gov,,,C000858,53288,S0ID00057,300029,N00002091,,http://www.opencongress.org/wiki/Larry_Craig,,,,II,1945-07-20,
Rep,Robert,E.,Cramer,Jr.,Bud,D,AL,5,0,M,,,http://cramer.house.gov,,,C000868,26714,H0AL05049,400084,N00003042,,http://www.opencongress.org/wiki/Robert_Cramer,,,,,1947-08-22,
Sen,Michael,D.,Crapo,,,R,ID,Senior Seat,1,M,202-224-6142,202-228-1375,https://www.crapo.senate.gov,https://www.crapo.senate.gov/contact,239 Dirksen Senate Office Building,C000880,26830,S8ID00027,300030,N00006267,MikeCrapo,http://www.opencongress.org/wiki/Michael_Crapo,http://youtube.com/senatorcrapo,mikecrapo,,III,1951-05-20,Sen.Crapo@opencongress.org
Rep,Barbara,L.,Cubin,,,R,WY,0,0,F,,,http://www.house.gov/cubin,,,C000962,22044,H4WY00055,400088,N00006242,,http://www.opencongress.org/wiki/Barbara_Cubin,,,,,1946-11-30,
Rep,Elijah,E.,Cummings,,,D,MD,7,1,M,202-225-4741,202-225-3178,https://cummings.house.gov,,2163 Rayburn House Office Building,C000984,345,H6MD07160,400090,N00001971,RepCummings,http://www.opencongress.org/wiki/Elijah_Cummings,http://youtube.com/ElijahECummings,elijahcummings,,,1951-01-18,Rep.Cummings@opencongress.org
Sen,Susan,M.,Collins,,,R,ME,Senior Seat,1,F,202-224-2523,202-224-2693,http://www.collins.senate.gov,http://www.collins.senate.gov/contact,413 Dirksen Senate Office Building,C001035,379,S6ME00159,300025,N00000491,SenatorCollins,http://www.opencongress.org/wiki/Susan_Collins,http://youtube.com/SenatorSusanCollins,susancollins,,II,1952-12-07,Sen.Collins@opencongress.org
Rep,Lois,,Capps,,,D,CA,24,0,F,202-225-3601,202-225-5632,http://capps.house.gov,https://capps.house.gov/contact-me/email-me,2231 Rayburn House Office Building,C001036,16886,H8CA22089,400062,N00007232,,http://www.opencongress.org/wiki/Lois_Capps,,,,,1938-01-10,
Rep,Michael,E.,Capuano,,,D,MA,7,1,M,202-225-5111,202-225-9322,http://capuano.house.gov,,1414 Longworth House Office Building,C001037,18883,H8MA08071,400063,N00000267,RepMikeCapuano,http://www.opencongress.org/wiki/Michael_Capuano,http://youtube.com/RepMikeCapuano,RepMichaelCapuano,,,1952-01-09,Rep.Capuano@opencongress.org
Rep,Joseph,,Crowley,,Joe,D,NY,14,1,M,202-225-3965,202-225-1909,http://crowley.house.gov,,1035 Longworth House Office Building,C001038,4295,H8NY07046,400087,N00001127,RepJoeCrowley,http://www.opencongress.org/wiki/Joseph_Crowley,http://youtube.com/RepJoeCrowley,repjoecrowley,,,1962-03-16,Rep.Crowley@opencongress.org
Sen,Hillary,Rodham,Clinton,,,D,NY,Junior Seat,0,F,,,http://clinton.senate.gov,,,C001041,55463,S0NY00188,300022,N00000019,,http://www.opencongress.org/wiki/Hillary_Clinton,,,,I,1947-10-26,
Rep,Ander,,Crenshaw,,,R,FL,4,0,M,202-225-2501,202-225-2504,https://crenshaw.house.gov,https://forms.house.gov/write/crenshaw/email-me.shtml,2161 Rayburn House Office Building,C001045,31130,H0FL04066,400086,N00012739,,http://www.opencongress.org/wiki/Ander_Crenshaw,,,,,1944-09-01,
Rep,Eric,I.,Cantor,,,R,VA,7,0,M,202-225-2815,202-225-0011,http://cantor.house.gov,http://form-cantor.house.gov/index.php,303 Cannon House Office Building,C001046,5121,H0VA07042,400060,N00013131,,http://www.opencongress.org/wiki/Eric_Cantor,,,,,1963-06-06,
Sen,Shelley,Moore,Capito,,,R,WV,Junior Seat,1,F,202-224-6472,202-225-7856,https://www.capito.senate.gov,https://www.capito.senate.gov/contact/contact-shelley,172 Russell Senate Office Building,C001047,11701,H0WV02138,400061,N00009771,SenCapito,http://www.opencongress.org/wiki/Shelley_Moore_Capito,,senshelley,,II,1953-11-26,Sen.Capito@opencongress.org
Rep,John,Abney,Culberson,,,R,TX,7,1,M,202-225-2571,202-225-4381,http://culberson.house.gov,,2161 Rayburn House Office Building,C001048,5488,H0TX07055,400089,N00009738,CongCulberson,http://www.opencongress.org/wiki/John_Culberson,http://youtube.com/johnculbersontx07,CongressmanCulberson,,,1956-08-24,Rep.Culberson@opencongress.org
Rep,Wm.,Lacy,Clay,Jr.,,D,MO,1,1,M,202-225-2406,202-226-3717,https://lacyclay.house.gov,,2428 Rayburn House Office Building,C001049,8967,H0MO01066,400074,N00012460,,http://www.opencongress.org/wiki/William_Lacy_Clay,http://youtube.com/WilliamLacyClay,109135405838588,,,1956-07-27,Rep.Lacyclay@opencongress.org
Rep,Dennis,A.,Cardoza,,,D,CA,18,0,M,202-225-6131,202-225-0819,http://www.house.gov/cardoza,https://forms.house.gov/wyr/welcome.shtml,2437 Rayburn House Office Building,C001050,9680,H2CA18056,400065,N00024874,,http://www.opencongress.org/wiki/Dennis_Cardoza,,,,,1959-03-31,
Rep,John,R.,Carter,,,R,TX,31,1,M,202-225-3864,202-225-5886,https://carter.house.gov,,2110 Rayburn House Office Building,C001051,49296,H2TX31044,400068,N00025095,JudgeCarter,http://www.opencongress.org/wiki/John_Carter,http://youtube.com/repjohncarter,judgecarter,,,1941-11-06,Rep.Carter@opencongress.org
Rep,Tom,,Cole,,,R,OK,4,1,M,202-225-6165,202-225-3512,https://cole.house.gov,,2467 Rayburn House Office Building,C001053,46034,H2OK04055,400077,N00025726,TomColeOK04,http://www.opencongress.org/wiki/Tom_Cole,http://youtube.com/reptomcole,TomColeOK04,,,1949-04-28,Rep.Cole@opencongress.org
Sen,John,,Cornyn,,,R,TX,Senior Seat,1,M,202-224-2934,202-228-2856,https://www.cornyn.senate.gov,https://www.cornyn.senate.gov/contact,517 Hart Senate Office Building,C001056,15375,S2TX00106,300027,N00024852,JohnCornyn,http://www.opencongress.org/wiki/John_Cornyn,http://youtube.com/senjohncornyn,sen.johncornyn,,II,1952-02-02,Sen.Cornyn@opencongress.org
Sen,Norm,,Coleman,,,R,MN,Senior Seat,0,M,,,http://coleman.senate.gov,,,C001057,20239,S2MN00126,300024,N00013870,,http://www.opencongress.org/wiki/Norm_Coleman,,,,II,1949-08-17,
Rep,Ben,,Chandler,,,D,KY,6,0,M,202-225-4706,202-225-2122,http://chandler.house.gov,https://forms.house.gov/wyr/welcome.shtml,1504 Longworth House Office Building,C001058,1891,H4KY06072,400442,N00026591,,http://www.opencongress.org/wiki/Albert_Chandler,,,,,1959-09-12,
Rep,Jim,,Costa,,,D,CA,16,1,M,202-225-3341,202-225-9308,https://costa.house.gov,,2081 Rayburn House Office Building,C001059,3577,H4CA20082,400618,N00026341,RepJimCosta,http://www.opencongress.org/wiki/Jim_Costa,http://youtube.com/RepJimCostaCA20,RepJimCosta,,,1952-04-13,Rep.Costa@opencongress.org
Rep,Russ,,Carnahan,,,D,MO,3,0,M,202-225-2671,202-225-7452,http://www.house.gov/carnahan,http://carnahan.house.gov/contact.shtml,1710 Longworth House Office Building,C001060,39948,H0MO00019,400638,N00005181,,http://www.opencongress.org/wiki/John_Russell_Carnahan,,,,,1958-07-10,
Rep,Emanuel,,Cleaver,II,,D,MO,5,1,M,202-225-4535,202-225-4403,http://cleaver.house.gov,,2335 Rayburn House Office Building,C001061,39507,H4MO05234,400639,N00026790,RepCleaver,http://www.opencongress.org/wiki/Emanuel_Cleaver,http://youtube.com/repcleaver,emanuelcleaverii,,,1944-10-26,Rep.Cleaver@opencongress.org
